DTXSID,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,HIT CALL,PXR_Emax,PXR_assay
DTXSID7052652,97-89-2,C14H26O2,226.19328,Inactive,0,0
DTXSID7052654,1998/2/2,C5H6OS,114.013936,Inactive,0,0
DTXSID7052735,93-52-7,C8H8Br2,261.899276,Inactive,0,0
DTXSID7052860,787-93-9,C15H16N2O,240.126263,Inactive,0,0
DTXSID7052866,NOCAS_52866,, ,Inactive,0,0
DTXSID7057602,171049-14-2,C23H32N4O4,428.242356,Inactive,0,0
DTXSID7057604,20701-77-3,C19H26N2O5S,394.156243,Inactive,0,0
DTXSID7057606,100-36-7,C6H16N2,116.131349,Inactive,0,0
DTXSID7057608,1008-65-7,C8H6N2O2,162.042927,Inactive,0,0
DTXSID7057650,15351-09-4,C11H15NO,177.115364,Inactive,0,0
DTXSID7057652,155270-99-8,C20H24N4O4,384.179755,Active,86.21086018,1.151202123
DTXSID7057654,15687-14-6,C17H27NO3,293.199094,Inactive,0,0
DTXSID7057656,1584-62-9,C15H10BrClFNO2,368.956747,Active,90.20429809,0.935667694
DTXSID7057658,1620-98-0,C15H22O2,234.16198,Inactive,0,0
DTXSID7057731,393-11-3,C7H5F3N2O2,206.030312,Inactive,0,0
DTXSID7057733,39512-49-7,C11H14ClNO,211.076392,Inactive,0,0
DTXSID7057735,40172-95-0,C9H12N2O2,180.089878,Inactive,0,0
DTXSID7057737,40188-45-2,C12H15NO3,221.105193,Inactive,0,0
DTXSID7057739,4093-29-2,C11H13NO4,223.084458,Inactive,0,0
DTXSID7057781,5919-74-4,C7H12O4,160.073559,Inactive,0,0
DTXSID7057783,6065-63-0,C13H24O4,244.167459,Inactive,0,0
DTXSID7057785,61516-73-2,C8H13NO3,171.089543,Inactive,0,0
DTXSID7057787,62140-67-4,C11H14O5S,258.056195,Inactive,0,0
DTXSID7057789,63610-08-2,C18H17NO3,295.120843,Active,27.39220352,1.789683598
DTXSID7057810,7036-58-0,C15H18N2O2,258.136828,Inactive,0,0
DTXSID7057812,72479-26-6,C24H20Cl2N2OS,454.06734,Active,78.55791683,0.981184174
DTXSID7057814,73310-10-8,, ,Inactive,0,0
DTXSID7057816,73590-85-9,C17H19N3O2S,329.119798,Active,121.0681765,1.089564713
DTXSID7057818,74512-12-2,C20H17Cl3N2O2,422.035561,Active,83.46965981,1.244978285
DTXSID8020040,309-00-2,C12H8Cl6,361.875717,Active,50.04134863,0.675168914
DTXSID8020044,107-18-6,C3H6O,58.041865,Inactive,0,0
DTXSID8020090,62-53-3,C6H7N,93.057849,Inactive,0,0
DTXSID8020092,134-29-2,C7H10ClNO,159.045092,Active,70.04030903,0.987753904
DTXSID8020094,118-92-3,C7H7NO2,137.047678,Inactive,0,0
DTXSID8020121,26628-22-8,N3Na,64.998991,Inactive,0,0
DTXSID8020123,103-33-3,C12H10N2,182.084398,Inactive,0,0
DTXSID8020127,30516-87-1,C10H13N5O4,267.096754,Inactive,0,0
DTXSID8020129,67-52-7,C4H4N2O3,128.022192,Inactive,0,0
DTXSID8020173,542-88-1,C2H4Cl2O,113.96392,Inactive,0,0
DTXSID8020175,76150-91-9,C16H8Cl4N2O2,399.933988,Inactive,0,0
DTXSID8020179,110-97-4,C6H15NO2,133.110279,Active,46.33904553,0.653604442
DTXSID8020200,540-51-2,C2H5BrO,123.952378,Inactive,0,0
DTXSID8020202,51333-22-3,C25H34O6,430.235539,Active,121.6914748,0.836526401
DTXSID8020206,109-69-3,C4H9Cl,92.039278,Inactive,0,0
DTXSID8020250,56-23-5,CCl4,151.875411,Inactive,0,0
DTXSID8020252,77-65-6,C7H13BrN2O2,236.016041,Inactive,0,0
DTXSID8020256,2244-16-8,C10H14O,150.104465,Inactive,0,0
DTXSID8020331,52214-84-3,C13H14Cl2O3,288.032,Inactive,0,0
DTXSID8020337,50-41-9,C32H36ClNO8,597.212945,Active,71.88478137,1.580611405
DTXSID8020381,52918-63-5,C22H19Br2NO3,502.973169,Active,57.07207046,1.564980213
DTXSID8020410,262-12-4,C12H8O2,184.052429,Inactive,0,0
DTXSID8020462,111-46-6,C4H10O3,106.062994,Inactive,0,0
DTXSID8020464,141-05-9,C8H12O4,172.073559,Inactive,0,0
DTXSID8020466,105-55-5,C5H12N2S,132.07212,Inactive,0,0
DTXSID8020468,628-36-4,C2H4N2O2,88.027277,Inactive,0,0
DTXSID8020541,57-41-0,C15H12N2O2,252.089878,Inactive,0,0
DTXSID8020543,68-89-3,C13H16N3NaO4S,333.075921,Inactive,0,0
DTXSID8020545,142-46-1,C2H6N4S2,150.003389,Inactive,0,0
DTXSID8020591,77-83-8,C12H14O3,206.094294,Inactive,0,0
DTXSID8020593,759-73-9,C3H7N3O2,117.053826,Inactive,0,0
DTXSID8020597,107-21-1,C2H6O2,62.036779,Inactive,0,0
DTXSID8020620,55-38-9,C10H15O3PS2,278.020024,Active,66.49805757,0.904286679
DTXSID8020622,7705-08-0,Cl3Fe,160.841494,Inactive,0,0
DTXSID8020624,14484-64-1,C9H18FeN3S6,415.917436,Inactive,0,0
DTXSID8020626,54143-56-5,C19H24F6N2O5,474.158941,Active,55.76540183,0.765476253
DTXSID8020628,2164-17-2,C10H11F3N2O,232.082347,Inactive,0,0
DTXSID8020674,126-07-8,C17H17ClO6,352.071366,Active,53.62842029,0.872554224
DTXSID8020678,517-28-2,C16H14O6,302.079038,Inactive,0,0
DTXSID8020703,10034-93-2,H6N2O4S,130.004828,Inactive,0,0
DTXSID8020707,34176-52-8,C9H9N3S,191.051718,Active,77.8678354,0.905794791
DTXSID8020709,24589-77-3,C7H9ClN2O2,188.035255,Active,24.65403421,3.411944421
DTXSID8020753,64519-82-0,C12H24O11,344.131862,Inactive,0,0
DTXSID8020755,54-85-3,C6H7N3O,137.058912,Inactive,0,0
DTXSID8020757,55-22-1,C6H5NO2,123.032028,Inactive,0,0
DTXSID8020759,78-59-1,C9H14O,138.104465,Inactive,0,0
DTXSID8020830,298-81-7,C12H8O4,216.042259,Active,56.848256,0.921024706
DTXSID8020834,598-55-0,C2H5NO2,75.032028,Inactive,0,0
DTXSID8020838,55-80-1,C15H17N3,239.142248,Active,74.03208232,2.660115493
DTXSID8020880,76014-81-8,C10H15N3O2,209.116427,Inactive,0,0
DTXSID8020886,298-59-9,C14H20ClNO2,269.118257,Inactive,0,0
DTXSID8020888,611-32-5,C10H9N,143.073499,Inactive,0,0
DTXSID8020913,91-20-3,C10H8,128.0626,Inactive,0,0
DTXSID8020915,86-87-3,C12H10O2,186.06808,Inactive,0,0
DTXSID8020917,1465-25-4,C12H16Cl2N2,258.069054,Inactive,0,0
DTXSID8020919,86-88-4,C11H10N2S,202.05647,Inactive,0,0
DTXSID8020961,100-01-6,C6H6N2O2,138.042927,Inactive,0,0
DTXSID8020963,619-17-0,C7H6N2O4,182.032757,Inactive,0,0
DTXSID8020965,94-52-0,C7H5N3O2,163.038176,Inactive,0,0
DTXSID8020967,627-05-4,C4H9NO2,103.063329,Inactive,0,0
DTXSID8020969,79-24-3,C2H5NO2,75.032028,Inactive,0,0
DTXSID8021060,100-75-4,C5H10N2O,114.079313,Inactive,0,0
DTXSID8021062,930-55-2,C4H8N2O,100.063663,Inactive,0,0
DTXSID8021141,624-18-0,C6H10Cl2N2,180.022104,Active,95.07654457,1.131428735
DTXSID8021145,122-60-1,C9H10O2,150.06808,Inactive,0,0
DTXSID8021147,100-63-0,C6H8N2,108.068748,Inactive,0,0
DTXSID8021191,952-23-8,C13H12ClN3,245.071975,Inactive,0,0
DTXSID8021193,54-80-8,C15H19NO,229.146664,Inactive,0,0
DTXSID8021195,1120-71-4,C3H6O3S,122.003765,Inactive,0,0
DTXSID8021199,1114-71-2,C10H21NOS,203.134385,Inactive,0,0
DTXSID8021222,105-11-3,C6H6N2O2,138.042927,Active,27.93460619,0.81169309
DTXSID8021224,6459-94-5,C37H28N4Na2O10S3,830.076295,Active,41.83790445,0.883203649
DTXSID8021270,6385-58-6,C12H4Cl4Na2O2S,397.84815,Active,83.71913202,1.147399087
DTXSID8021272,7758-19-2,ClNaO2,89.948451,Inactive,0,0
DTXSID8021278,959-24-0,C12H21ClN2O3S,308.096141,Inactive,0,0
DTXSID8021301,54965-24-1,C32H37NO8,563.251917,Inactive,0,0
DTXSID8021305,37076-68-9,C8H9FN2O3,200.05972,Inactive,0,0
DTXSID8021309,846-50-4,C16H13ClN2O2,300.066555,Active,110.5993396,0.734029631
DTXSID8021351,7772-99-8,Cl2Sn,189.839907,Inactive,0,0
DTXSID8021359,64-77-7,C12H18N2O3S,270.103814,Inactive,0,0
DTXSID8021438,75-35-4,C2H2Cl2,95.953356,Inactive,0,0
DTXSID8021482,67-64-1,C3H6O,58.041865,Inactive,0,0
DTXSID8021484,88-99-3,C8H6O4,166.026609,Inactive,0,0
DTXSID8021486,732304-21-1,, ,Inactive,0,0
DTXSID8021488,554-95-0,C9H6O6,210.016438,Inactive,0,0
DTXSID8021513,123-72-8,C4H8O,72.057515,Inactive,0,0
DTXSID8021515,107-92-6,C4H8O2,88.052429,Inactive,0,0
DTXSID8021517,110-16-7,C4H4O4,116.010959,Inactive,0,0
DTXSID8021519,112-34-5,C8H18O3,162.125594,Inactive,0,0
DTXSID8021561,683-72-7,C2H3Cl2NO,126.959169,Inactive,0,0
DTXSID8021563,137-19-9,C6H4Cl2O2,177.958835,Inactive,0,0
DTXSID8021565,7581-97-7,C4H8Cl2,126.000306,Inactive,0,0
DTXSID8021640,123-99-9,C9H16O4,188.104859,Inactive,0,0
DTXSID8021642,1957/11/4,C18H36O2,284.27153,Inactive,0,0
DTXSID8021644,505-48-6,C8H14O4,174.089209,Inactive,0,0
DTXSID8021646,328-42-7,C4H4O5,132.005873,Inactive,0,0
DTXSID8021648,123-76-2,C5H8O3,116.047344,Inactive,0,0
DTXSID8021690,112-37-8,C11H22O2,186.16198,Inactive,0,0
DTXSID8021721,60-41-3,C42H46N4O8S,766.303636,Inactive,0,0
DTXSID8021725,65-30-5,C20H30N4O4S,422.198777,Inactive,0,0
DTXSID8021729,66-76-2,C19H12O6,336.063388,Active,29.82622958,1.430193038
DTXSID8021771,80-46-6,C11H16O,164.120115,Inactive,0,0
DTXSID8021775,83-34-1,C9H9N,131.073499,Inactive,0,0
DTXSID8021777,83-88-5,C17H20N4O6,376.138284,Inactive,0,0
DTXSID8021800,91-66-7,C10H15N,149.120449,Inactive,0,0
DTXSID8021802,92-51-3,C12H22,166.172151,Inactive,0,0
DTXSID8021804,1994/9/7,C9H11NO2,165.078979,Inactive,0,0
DTXSID8021808,95-48-7,C7H8O,108.057515,Inactive,0,0
DTXSID8021854,103-83-3,C9H13N,135.104799,Inactive,0,0
DTXSID8021856,104-13-2,C10H15N,149.120449,Inactive,0,0
DTXSID8021931,111-27-3,C6H14O,102.104465,Inactive,0,0
DTXSID8021937,111-70-6,C7H16O,116.120115,Inactive,0,0
DTXSID8021939,111-86-4,C8H19N,129.15175,Inactive,0,0
DTXSID8022036,464-48-2,C10H16O,152.120115,Inactive,0,0
DTXSID8022080,609-23-4,C6H3I3O,471.7318,Active,62.13507253,0.575210067
DTXSID8022082,614-80-2,C8H9NO2,151.063329,Inactive,0,0
DTXSID8022084,616-86-4,C8H10N2O3,182.069142,Inactive,0,0
DTXSID8022086,619-80-7,C7H6N2O3,166.037842,Inactive,0,0
DTXSID8022111,709-98-8,C9H9Cl2NO,217.006119,Active,38.59914627,0.662594722
DTXSID8022113,760-23-6,C4H6Cl2,123.984656,Active,30.98735304,0.884702781
DTXSID8022117,768-94-5,C10H17N,151.1361,Inactive,0,0
DTXSID8022161,1689-83-4,C7H3I2NO,370.8304,Active,116.026287,0.75616697
DTXSID8022246,7209-38-3,C10H24N4,200.200097,Inactive,0,0
DTXSID8022292,52645-53-1,C21H20Cl2O3,390.07895,Active,54.93050038,1.291624166
DTXSID8022325,2971-36-0,C14H11Cl3O2,315.982463,Active,215.0256622,0.664254123
DTXSID8022371,58-22-0,C19H28O2,288.20893,Active,44.85858792,0.778413812
DTXSID8022377,57-91-0,C18H24O2,272.17763,Active,57.60350528,0.93099065
DTXSID8022404,835-11-0,C13H10O3,214.062994,Active,60.6800136,0.650268822
DTXSID8022406,131-56-6,C13H10O3,214.062994,Active,75.57966764,0.628502081
DTXSID8022408,143-74-8,C19H14O5S,354.056195,Inactive,0,0
DTXSID8022585,20537-88-6,C5H15N2O3PS,214.054101,Inactive,0,0
DTXSID8022589,125-84-8,C13H16N2O2,232.121178,Active,30.4580544,0.778413812
DTXSID8022610,144-14-9,C22H28N2O2,352.215078,Active,39.63871361,1.403568154
DTXSID8022614,58-00-4,C17H17NO2,267.125929,Inactive,0,0
DTXSID8022666,107-43-7,C5H11NO2,117.078979,Inactive,0,0
DTXSID8022741,339-43-5,C11H17N3O3S,271.099063,Inactive,0,0
DTXSID8022743,154-93-8,C5H9Cl2N3O2,213.007182,Inactive,0,0
DTXSID8022749,50370-12-2,C16H17N3O5S,363.088892,Inactive,0,0
DTXSID8022822,28657-80-9,C12H10N2O5,262.058971,Inactive,0,0
DTXSID8022828,4291-63-8,C10H12ClN5O3,285.062867,Active,109.9162592,1.303884917
DTXSID8022870,68-41-7,C3H6N2O2,102.042927,Inactive,0,0
DTXSID8022872,129-03-3,C21H21N,287.1674,Active,35.43251771,1.033686317
DTXSID8022901,1177-87-3,C24H31FO6,434.210467,Inactive,0,0
DTXSID8022959,577-11-7,C20H37NaO7S,444.215769,Active,59.61226299,1.755255172
DTXSID8023050,18046-21-4,C17H12ClNO2S,329.027728,Inactive,0,0
DTXSID8023054,54143-55-4,C17H20F6N2O3,414.137811,Active,28.33842672,1.033686317
DTXSID8023137,68-88-2,C21H27ClN2O2,374.176106,Inactive,0,0
DTXSID8023214,51-48-9,C15H11I4NO4,776.68669,Inactive,0,0
DTXSID8023216,6893/2/3,C15H12I3NO4,650.79004,Inactive,0,0
DTXSID8023260,1247-42-3,C22H28O5,372.193674,Inactive,0,0
DTXSID8023262,29216-28-2,C20H22N2S,322.15037,Active,26.16785948,1.445003182
DTXSID8023347,55096-26-9,C21H25NO3,339.183444,Inactive,0,0
DTXSID8023349,465-65-6,C19H21NO4,327.147058,Inactive,0,0
DTXSID8023393,99614-02-5,C18H19N3O,293.152812,Inactive,0,0
DTXSID8023395,96829-58-2,C29H53NO5,495.392374,Inactive,0,0
DTXSID8023426,70-70-2,C9H10O2,150.06808,Inactive,0,0
DTXSID8023470,85-73-4,C17H13N3O5S2,403.029663,Inactive,0,0
DTXSID8023472,84-80-0,C31H46O2,450.349781,Inactive,0,0
DTXSID8023474,2062-78-4,C28H29F2N3O,461.227869,Inactive,0,0
DTXSID8023476,13523-86-9,C14H20N2O2,248.152478,Inactive,0,0
DTXSID8023505,7681-14-3,C27H38O6,458.266839,Active,50.86107215,1.148650464
DTXSID8023551,87333-19-5,C23H32N2O5,416.231122,Inactive,0,0
DTXSID8023557,36791-04-5,C8H12N4O5,244.08077,Inactive,0,0
DTXSID8023630,115-44-6,C11H16N2O3,224.116092,Inactive,0,0
DTXSID8023632,87-69-4,C4H6O6,150.016438,Inactive,0,0
DTXSID8023636,144701-48-4,C33H30N4O2,514.236876,Active,36.82287143,1.033686317
DTXSID8023688,97240-79-4,C12H21NO8S,339.098788,Inactive,0,0
DTXSID8023713,635-41-6,C14H19NO5,281.126323,Inactive,0,0
DTXSID8023719,97322-87-7,C24H27NO5S,441.160994,Active,39.08201896,1.033686317
DTXSID8023846,30560-19-1,C4H10NO3PS,183.011901,Active,33.7823021,0.592522915
DTXSID8023848,34256-82-1,C14H20ClNO2,269.118257,Active,39.39580719,1.966286837
DTXSID8023890,3337-71-1,C8H10N2O4S,230.036128,Inactive,0,0
DTXSID8023892,71751-41-2,, ,Inactive,0,0
DTXSID8023927,101-55-3,C12H9BrO,247.983678,Active,42.24204123,0.597750775
DTXSID8023971,91-58-7,C10H7Cl,162.023628,Inactive,0,0
DTXSID8023973,123-09-1,C7H7ClS,157.995699,Inactive,0,0
DTXSID8023977,95-49-8,C7H7Cl,126.023628,Inactive,0,0
DTXSID8024072,957-51-7,C16H17NO,239.131014,Active,34.0991929,1.155484059
DTXSID8024101,101200-48-0,C15H17N5O6S,395.089954,Inactive,0,0
DTXSID8024105,86-73-7,C13H10,166.07825,Inactive,0,0
DTXSID8024107,59756-60-4,C19H14F3NO,329.102749,Active,68.65902434,1.009978749
DTXSID8024109,66332-96-5,C17H16F3NO2,323.113313,Active,102.6830891,1.050485947
DTXSID8024151,35554-44-0,C14H14Cl2N2O,296.048318,Active,90.60056534,1.107854753
DTXSID8024153,193-39-5,C22H12,276.0939,Active,26.54737998,1.951490864
DTXSID8024157,33820-53-0,C15H23N3O4,309.168856,Active,65.02886233,1.111125842
DTXSID8024159,82558-50-7,C18H24N2O4,332.173607,Active,120.1077419,2.327321307
DTXSID8024234,27314-13-2,C12H9ClF3N3O,303.038624,Active,152.5831542,0.791577727
DTXSID8024236,32536-52-0,, ,Active,42.22468782,1.512029215
DTXSID8024238,19044-88-3,C12H18N4O6S,346.094705,Active,84.38110027,1.711588665
DTXSID8024280,60207-90-1,C15H17Cl2N3O2,341.069782,Active,111.0089032,0.977717993
DTXSID8024284,107-98-2,C4H10O2,90.06808,Inactive,0,0
DTXSID8024286,75-55-8,C3H7N,57.057849,Inactive,0,0
DTXSID8024311,62-74-8,C2H2FNaO2,99.993652,Inactive,0,0
DTXSID8024315,88671-89-0,C15H17ClN4,288.114174,Active,85.88142776,0.69662512
DTXSID8024317,5902-51-2,C9H13ClN2O2,216.066555,Inactive,0,0
DTXSID8024442,106-95-6,C3H5Br,119.957463,Inactive,0,0
DTXSID8024448,2179-59-1,C6H12S2,148.038043,Inactive,0,0
DTXSID8024498,95-55-6,C6H7NO,109.052764,Inactive,0,0
DTXSID8024521,994-05-8,C6H14O,102.104465,Inactive,0,0
DTXSID8024523,1963/5/8,C19H26O2,286.19328,Active,74.94105904,0.741895505
DTXSID8024529,536-90-3,C7H9NO,123.068414,Inactive,0,0
DTXSID8024573,51-17-2,C7H6N2,118.053098,Inactive,0,0
DTXSID8024600,56-93-9,C10H16ClN,185.097127,Active,27.49879253,0.634110235
DTXSID8024602,633-65-8,C20H18ClNO4,371.092436,Inactive,0,0
DTXSID8024608,4196-86-5,C33H28O8,552.178418,Inactive,0,0
DTXSID8024652,52-51-7,C3H6BrNO4,198.948021,Inactive,0,0
DTXSID8024658,100-39-0,C7H7Br,169.973113,Inactive,0,0
DTXSID8024733,78-44-4,C12H24N2O4,260.173607,Inactive,0,0
DTXSID8024739,87-44-5,C15H24,204.187801,Inactive,0,0
DTXSID8024781,393-75-9,C7H2ClF3N2O4,269.965519,Active,28.07300316,0.508640916
DTXSID8024783,2206-89-5,C5H7ClO2,134.013457,Inactive,0,0
DTXSID8024787,2818-69-1,C8H7ClN2,166.029776,Active,34.19020887,1.00883195
DTXSID8024810,109-09-1,C5H4ClN,113.003227,Inactive,0,0
DTXSID8024814,106-43-4,C7H7Cl,126.023628,Inactive,0,0
DTXSID8024862,2210-79-9,C10H12O2,164.08373,Inactive,0,0
DTXSID8024864,4170-30-3,C4H6O,70.041865,Inactive,0,0
DTXSID8024866,1552-42-7,C26H29N3O2,415.225977,Inactive,0,0
DTXSID8024941,821-06-7,C4H6Br2,211.883626,Inactive,0,0
DTXSID8024947,3322-93-8,C8H12Br4,423.767252,Active,112.6862464,0.701232441
DTXSID8024991,540-59-0,C2H2Cl2,95.953356,Inactive,0,0
DTXSID8024993,2782-57-2,C3HCl2N3O3,196.939496,Inactive,0,0
DTXSID8024997,3209-22-1,C6H3Cl2NO2,190.954084,Inactive,0,0
DTXSID8024999,99-54-7,C6H3Cl2NO2,190.954084,Inactive,0,0
DTXSID8025040,85-98-3,C17H20N2O,268.157563,Active,77.18199318,0.825777258
DTXSID8025046,112-73-2,C12H26O3,218.188195,Inactive,0,0
DTXSID8025094,117-82-8,C14H18O6,282.110338,Inactive,0,0
DTXSID8025096,627-93-0,C8H14O4,174.089209,Inactive,0,0
DTXSID8025258,1239-45-8,C21H20BrN3,393.084061,Inactive,0,0
DTXSID8025331,70-34-8,C6H3FN2O4,186.007685,Inactive,0,0
DTXSID8025337,1975/12/7,CH3NO,45.021464,Inactive,0,0
DTXSID8025464,3173-53-3,C7H11NO,125.084064,Active,38.65617868,1.18828346
DTXSID8025466,29964-84-9,, ,Inactive,0,0
DTXSID8025591,105-59-9,C5H13NO2,119.094629,Inactive,0,0
DTXSID8025593,13114-72-2,C14H14N2O,226.110613,Active,55.6428894,0.778413812
DTXSID8025595,110-26-9,C7H10N2O2,154.074228,Inactive,0,0
DTXSID8025599,6317-18-6,C3H2N2S2,129.96594,Active,125.9826834,1.141066378
DTXSID8025628,603-83-8,C7H8N2O2,152.058578,Inactive,0,0
DTXSID8025670,90-33-5,C10H8O3,176.047344,Inactive,0,0
DTXSID8025703,551-06-4,C11H7NS,185.02992,Active,94.49792119,1.257579606
DTXSID8025707,17557-23-2,C11H20O4,216.136159,Inactive,0,0
DTXSID8025709,1271-28-9,C10H10Ni,188.013592,Inactive,0,0
DTXSID8025751,625-48-9,C2H5NO3,91.026943,Inactive,0,0
DTXSID8025757,55-86-7,C5H12Cl3N,191.003533,Active,45.44292645,1.603265509
DTXSID8025759,2645-07-0,C9H8N2O5,224.043321,Inactive,0,0
DTXSID8025830,75-95-6,C2HBr5,419.599515,Inactive,0,0
DTXSID8025886,121-39-1,C11H12O3,192.078644,Inactive,0,0
DTXSID8025888,1074-12-0,C8H6O2,134.036779,Inactive,0,0
DTXSID8025961,1979/9/4,C3H6O2,74.036779,Inactive,0,0
DTXSID8025963,13889-92-4,C4H7ClOS,137.990614,Inactive,0,0
DTXSID8025967,57018-52-7,C7H16O2,132.11503,Inactive,0,0
DTXSID8025969,503-30-0,C3H6O,58.041865,Inactive,0,0
DTXSID8026018,22888-70-6,C25H22O10,482.121297,Active,26.24690931,0.778413812
DTXSID8026060,144-80-9,C8H10N2O3S,214.041213,Inactive,0,0
DTXSID8026064,723-46-6,C10H11N3O3S,253.052112,Inactive,0,0
DTXSID8026068,72-14-0,C9H9N3O2S2,255.013619,Inactive,0,0
DTXSID8026141,1968/11/1,C2H4O2S,91.993201,Inactive,0,0
DTXSID8026145,110-02-1,C4H4S,84.003371,Inactive,0,0
DTXSID8026147,63-56-9,C16H23ClN4O,322.156039,Inactive,0,0
DTXSID8026193,87-61-6,C6H3Cl3,179.930033,Inactive,0,0
DTXSID8026195,108-70-3,C6H3Cl3,179.930033,Inactive,0,0
DTXSID8026220,63213-29-6,C14H20O4,252.136159,Active,167.229153,0.830911887
DTXSID8026224,112-49-2,C8H18O4,178.120509,Inactive,0,0
DTXSID8026228,78-40-0,C6H15O4P,182.070796,Inactive,0,0
DTXSID8026303,125-31-5,C23H22O5S,410.118795,Active,76.63444396,0.659078888
DTXSID8026305,95-68-1,C8H11N,121.089149,Inactive,0,0
DTXSID8026307,87-62-7,C8H11N,121.089149,Inactive,0,0
DTXSID8026309,108-69-0,C8H11N,121.089149,Inactive,0,0
DTXSID8026432,75-98-9,C5H10O2,102.06808,Inactive,0,0
DTXSID8026436,76-39-1,C4H9NO3,119.058243,Inactive,0,0
DTXSID8026488,79-92-5,C10H16,136.125201,Inactive,0,0
DTXSID8026513,85-40-5,C8H9NO2,151.063329,Inactive,0,0
DTXSID8026515,85-42-7,C8H10O3,154.062994,Inactive,0,0
DTXSID8026519,85-69-8,C20H30O4,334.214409,Inactive,0,0
DTXSID8026563,93-83-4,C22H43NO3,369.324294,Active,84.31740973,0.704388549
DTXSID8026640,99-62-7,C12H18,162.140851,Inactive,0,0
DTXSID8026694,103-09-3,C10H20O2,172.14633,Inactive,0,0
DTXSID8026698,103-34-4,C8H16N2O2S2,236.06532,Active,95.76109033,0.719307057
DTXSID8026725,106-14-9,C18H36O3,300.266445,Inactive,0,0
DTXSID8026727,106-24-1,C10H18O,154.135765,Inactive,0,0
DTXSID8026729,106-31-0,C8H14O3,158.094294,Inactive,0,0
DTXSID8026773,107-88-0,C4H10O2,90.06808,Inactive,0,0
DTXSID8026775,107-96-0,C3H6O2S,106.008851,Inactive,0,0
DTXSID8026802,108-82-7,C9H20O,144.151415,Inactive,0,0
DTXSID8026931,112-86-7,C22H42O2,338.318481,Inactive,0,0
DTXSID8026933,112-90-3,C18H37N,267.2926,Inactive,0,0
DTXSID8026935,112-92-5,C18H38O,270.292266,Inactive,0,0
DTXSID8026981,121-60-8,C8H8ClNO3S,232.991342,Inactive,0,0
DTXSID8027032,124-68-5,C4H11NO,89.084064,Inactive,0,0
DTXSID8027034,126-11-4,C4H9NO5,151.048072,Inactive,0,0
DTXSID8027036,126-30-7,C5H12O2,104.08373,Inactive,0,0
DTXSID8027084,140-93-2,C4H7NaOS2,157.983601,Active,38.41050113,1.151949527
DTXSID8027086,141-23-1,C19H38O3,314.282095,Inactive,0,0
DTXSID8027113,144-19-4,C8H18O2,146.13068,Inactive,0,0
DTXSID8027163,506-59-2,C2H8ClN,81.034527,Inactive,0,0
DTXSID8027167,515-40-2,C10H13Cl,168.070578,Inactive,0,0
DTXSID8027169,526-95-4,C6H12O7,196.058303,Inactive,0,0
DTXSID8027240,610-39-9,C7H6N2O4,182.032757,Inactive,0,0
DTXSID8027244,616-21-7,C4H8Cl2,126.000306,Inactive,0,0
DTXSID8027246,616-45-5,C4H7NO,85.052764,Inactive,0,0
DTXSID8027292,683-18-1,C8H18Cl2Sn,303.980758,Inactive,0,0
DTXSID8027294,689-11-2,C5H12N2O,116.094963,Inactive,0,0
DTXSID8027321,825-90-1,C6H5NaO4S,195.980624,Inactive,0,0
DTXSID8027323,836-30-6,C12H10N2O2,214.074228,Active,129.91524,0.821628467
DTXSID8027329,872-05-9,C10H20,140.156501,Inactive,0,0
DTXSID8027377,1300-73-8,, ,Active,42.83154099,0.663316462
DTXSID8027400,1445-45-0,C5H12O3,120.078644,Inactive,0,0
DTXSID8027402,1459-93-4,C10H10O4,194.057909,Inactive,0,0
DTXSID8027452,1984-58-3,C7H6Cl2O,175.97957,Inactive,0,0
DTXSID8027454,2044-64-6,C6H11NO2,129.078979,Inactive,0,0
DTXSID8027537,3586-14-9,C13H12O,184.088815,Inactive,0,0
DTXSID8027581,4904-61-4,C12H18,162.140851,Inactive,0,0
DTXSID8027585,5026-74-4,C15H19NO4,277.131408,Active,33.54034298,1.089173516
DTXSID8027589,5131-66-8,C7H16O2,132.11503,Inactive,0,0
DTXSID8027747,13472-08-7,C10H16N4,192.137497,Inactive,0,0
DTXSID8027749,13547-70-1,C6H11ClO,134.049843,Inactive,0,0
DTXSID8027793,17796-82-6,C14H15NO2S,261.08235,Active,40.7310127,0.762931068
DTXSID8027795,17824-83-8,C6Cl4N2,239.881559,Inactive,0,0
DTXSID8027797,18268-70-7,C24H46O7,446.324354,Active,70.95898221,0.778413812
DTXSID8027822,22591-21-5,C6H10Cl2O,168.01087,Inactive,0,0
DTXSID8027826,23386-52-9,C16H25NaO7S,384.121869,Active,38.63486809,1.167950091
DTXSID8027870,25377-73-5,, ,Inactive,0,0
DTXSID8027878,25584-83-2,C3H3O2,71.013304,Inactive,0,0
DTXSID8027905,26544-38-7,, ,Inactive,0,0
DTXSID8027955,29590-42-9,, ,Inactive,0,0
DTXSID8027959,29911-28-2,C10H22O3,190.156895,Inactive,0,0
DTXSID8028008,40601-76-1,C42H57N3O6,699.424737,Inactive,0,0
DTXSID8028842,68915-31-1,, ,Inactive,0,0
DTXSID8029072,102268-15-5,C9H9NO4,195.053158,Inactive,0,0
DTXSID8029105,70-55-3,C7H9NO2S,171.0354,Inactive,0,0
DTXSID8029153,120-51-4,C14H12O2,212.08373,Inactive,0,0
